participant_id,SONAId,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,text_presentation_order,word_index,WordIndex,word,response,response_correct,line_number,position_in_line,click_count,skipped,IA_FIRST_RUN_DWELL_TIME,IA_DWELL_TIME,IA_FIRST_FIXATION_DURATION,go_past_time_ms,Wilcox go past,IA_REGRESSION_IN,IA_REGRESSION_OUT,text_total_viewing_time_ms,first_click_x,first_click_duration_ms,total_duration_ms,next_click_regression,first_click_y,x_distance_from_previous_click_px,x_distance_from_previous_click_chars,first_click_x_from_word_left_chars,first_click_x_from_word_center_chars,first_click_x_from_line_start_px,first_click_x_from_line_start_chars,device,hand,experiment_date,experiment_start_date,experiment_start_time,experiment_start_clock_time,experiment_start_time_local,experiment_end_date,experiment_end_time,experiment_end_clock_time,experiment_end_time_local,experiment_duration,experiment_duration_ms,experiment
SS2W84NW,test,2,int,,,900,1,1,1, The ,No,1,1,1,1,0,502,501.69999999925494,501.69999999925494,502,,1,0,5445,418,501.69999999925494,501.69999999925494,0,138,-27.00,-3.4069,4.5712,2.0712,36.23,4.5712,Computer Trackpad,Right,,,1970-01-01T00:00:00.026Z,,,2026-06-24,2026-06-24T17:56:20.849Z,13:56:20,2026-06-24 13:56:20,1782323780823,1782323780823,spotlight-prolific
SS2W84NW,test,2,int,,,900,1,2,2,,No,1,,,0,1,,,,,,,,5445,,,,,,,,,,,,Computer Trackpad,Right,,,1970-01-01T00:00:00.026Z,,,2026-06-24,2026-06-24T17:56:20.849Z,13:56:20,2026-06-24 13:56:20,1782323780823,1782323780823,spotlight-prolific
SS2W84NW,test,2,int,,,900,1,3,3,,No,1,,,0,1,,,,,,,,5445,,,,,,,,,,,,Computer Trackpad,Right,,,1970-01-01T00:00:00.026Z,,,2026-06-24,2026-06-24T17:56:20.849Z,13:56:20,2026-06-24 13:56:20,1782323780823,1782323780823,spotlight-prolific
SS2W84NW,test,2,int,,,900,1,4,4,,No,1,,,0,1,,,,,,,,5445,,,,,,,,,,,,Computer Trackpad,Right,,,1970-01-01T00:00:00.026Z,,,2026-06-24,2026-06-24T17:56:20.849Z,13:56:20,2026-06-24 13:56:20,1782323780823,1782323780823,spotlight-prolific
SS2W84NW,test,2,int,,,900,1,5,5,,No,1,,,0,1,,,,,,,,5445,,,,,,,,,,,,Computer Trackpad,Right,,,1970-01-01T00:00:00.026Z,,,2026-06-24,2026-06-24T17:56:20.849Z,13:56:20,2026-06-24 13:56:20,1782323780823,1782323780823,spotlight-prolific
SS2W84NW,test,2,int,,,900,1,6,6, the ,No,1,1,6,1,0,201,200.79999999701977,200.79999999701977,201,,0,0,5445,608,200.79999999701977,200.79999999701977,0,118,190.00,31.6419,0.5855,-1.9145,226.23,37.6751,Computer Trackpad,Right,,,1970-01-01T00:00:00.026Z,,,2026-06-24,2026-06-24T17:56:20.849Z,13:56:20,2026-06-24 13:56:20,1782323780823,1782323780823,spotlight-prolific
SS2W84NW,test,2,int,,,900,1,7,7, station ,No,1,1,7,1,0,199,198.60000000149012,198.60000000149012,199,,0,0,5445,635,198.60000000149012,198.60000000149012,0,115,27.00,4.1868,0.0763,-4.4237,253.23,39.2675,Computer Trackpad,Right,,,1970-01-01T00:00:00.026Z,,,2026-06-24,2026-06-24T17:56:20.849Z,13:56:20,2026-06-24 13:56:20,1782323780823,1782323780823,spotlight-prolific
SS2W84NW,test,2,int,,,900,1,8,8,,No,1,,,0,1,,,,,,,,5445,,,,,,,,,,,,Computer Trackpad,Right,,,1970-01-01T00:00:00.026Z,,,2026-06-24,2026-06-24T17:56:20.849Z,13:56:20,2026-06-24 13:56:20,1782323780823,1782323780823,spotlight-prolific
SS2W84NW,test,2,int,,,900,1,9,9, minutes ,No,1,1,9,1,0,168,167.59999999776483,167.59999999776483,168,,0,0,5445,732,167.59999999776483,167.59999999776483,0,110,97.00,12.8323,0.8516,-3.6484,350.23,46.3323,Computer Trackpad,Right,,,1970-01-01T00:00:00.026Z,,,2026-06-24,2026-06-24T17:56:20.849Z,13:56:20,2026-06-24 13:56:20,1782323780823,1782323780823,spotlight-prolific
SS2W84NW,test,2,int,,,900,1,10,10, early. ,No,1,1,10,1,0,165,165.40000000223517,165.40000000223517,165,,0,0,5445,794,165.40000000223517,165.40000000223517,0,110,62.00,10.3993,0.0681,-3.9319,412.23,69.1435,Computer Trackpad,Right,,,1970-01-01T00:00:00.026Z,,,2026-06-24,2026-06-24T17:56:20.849Z,13:56:20,2026-06-24 13:56:20,1782323780823,1782323780823,spotlight-prolific
SS2W84NW,test,2,int,,,900,1,11,11, Commuters ,No,1,1,11,1,0,218,218.09999999776483,218.09999999776483,218,,0,0,5445,845,218.09999999776483,218.09999999776483,0,109,51.00,5.7236,0.4165,-5.0835,463.23,51.9866,Computer Trackpad,Right,,,1970-01-01T00:00:00.026Z,,,2026-06-24,2026-06-24T17:56:20.849Z,13:56:20,2026-06-24 13:56:20,1782323780823,1782323780823,spotlight-prolific
SS2W84NW,test,2,int,,,900,1,12,12, stepped ,No,1,1,12,1,0,182,182.19999999925494,182.19999999925494,182,,0,0,5445,942,182.19999999925494,182.19999999925494,0,121,97.00,12.6407,0.3512,-4.1488,560.23,73.0070,Computer Trackpad,Right,,,1970-01-01T00:00:00.026Z,,,2026-06-24,2026-06-24T17:56:20.849Z,13:56:20,2026-06-24 13:56:20,1782323780823,1782323780823,spotlight-prolific
SS2W84NW,test,2,int,,,900,1,13,13,,No,1,,,0,1,,,,,,,,5445,,,,,,,,,,,,Computer Trackpad,Right,,,1970-01-01T00:00:00.026Z,,,2026-06-24,2026-06-24T17:56:20.849Z,13:56:20,2026-06-24 13:56:20,1782323780823,1782323780823,spotlight-prolific
SS2W84NW,test,2,int,,,900,1,14,14, the ,No,1,2,1,1,0,817,816.8000000007451,816.8000000007451,817,,0,0,5445,413,816.8000000007451,816.8000000007451,0,168,-529.00,-88.0978,4.6006,2.1006,27.63,4.6006,Computer Trackpad,Right,,,1970-01-01T00:00:00.026Z,,,2026-06-24,2026-06-24T17:56:20.849Z,13:56:20,2026-06-24 13:56:20,1782323780823,1782323780823,spotlight-prolific
SS2W84NW,test,2,int,,,900,1,15,15, fog ,No,1,2,2,1,0,252,251.5,251.5,252,2548,0,1,5445,445,251.5,251.5,1,161,,,4.9297,2.4297,59.63,9.9297,Computer Trackpad,Right,,,1970-01-01T00:00:00.026Z,,,2026-06-24,2026-06-24T17:56:20.849Z,13:56:20,2026-06-24 13:56:20,1782323780823,1782323780823,spotlight-prolific
SS2W84NW,test,2,int,,,900,1,16,16,,No,1,,,0,1,,,,,,,,5445,,,,,,,,,,,,Computer Trackpad,Right,,,1970-01-01T00:00:00.026Z,,,2026-06-24,2026-06-24T17:56:20.849Z,13:56:20,2026-06-24 13:56:20,1782323780823,1782323780823,spotlight-prolific
SS2W84NW,test,2,int,,,900,1,17,17,,No,1,,,0,1,,,,,,,,5445,,,,,,,,,,,,Computer Trackpad,Right,,,1970-01-01T00:00:00.026Z,,,2026-06-24,2026-06-24T17:56:20.849Z,13:56:20,2026-06-24 13:56:20,1782323780823,1782323780823,spotlight-prolific
SS2W84NW,test,2,int,,,900,1,18,18, collars ,No,1,2,5,1,0,233,233.39999999850988,233.39999999850988,233,249,0,0,5445,530,233.39999999850988,233.39999999850988,,159,117.00,18.4686,1.1901,-3.3099,144.63,22.8293,Computer Trackpad,Right,,,1970-01-01T00:00:00.026Z,,,2026-06-24,2026-06-24T17:56:20.849Z,13:56:20,2026-06-24 13:56:20,1782323780823,1782323780823,spotlight-prolific
